"","Operetta_well","source","layout_type","line","source_line","systematic","ANCvsEVO","rank_by_","X96_plate","X96_well","medium","plasmid","background","mutation","mutation_size","Filename","DAPI_stock","Alexa_stock","type","mutants_per_plate","replicates_per_plate","fixing","cellwall_stain","DAPI._stain","screen","staining_with_glass_bead","culture_with_glass_beads","comment"
"3715","F03","morph-genseq-pl1","m13_layout","M3e-2","morph-genseq-pl1_M3e-2","YER016W","evolved_2",NA,"6C","B12","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3716","F04","morph-genseq-pl1","m13_layout","M3e-2","morph-genseq-pl1_M3e-2","YER016W","evolved_2",NA,"6C","B12","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3717","F05","morph-genseq-pl1","m13_layout","M3e-2","morph-genseq-pl1_M3e-2","YER016W","evolved_2",NA,"6C","B12","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3718","F06","morph-genseq-pl1","m13_layout","M3e-2","morph-genseq-pl1_M3e-2","YER016W","evolved_2",NA,"6C","B12","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3719","F07","morph-genseq-pl1","m13_layout","WTa","morph-genseq-pl1_WTa","YOR202W","ancestor",NA,"Y75","tube","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3720","F08","morph-genseq-pl1","m13_layout","WTa","morph-genseq-pl1_WTa","YOR202W","ancestor",NA,"Y75","tube","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3721","F09","morph-genseq-pl1","m13_layout","WTa","morph-genseq-pl1_WTa","YOR202W","ancestor",NA,"Y75","tube","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3722","F10","morph-genseq-pl1","m13_layout","WTa","morph-genseq-pl1_WTa","YOR202W","ancestor",NA,"Y75","tube","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3723","F11","morph-genseq-pl1","m13_layout","WTa","morph-genseq-pl1_WTa","YOR202W","ancestor",NA,"Y75","tube","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3724","F12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3725","G01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3726","G02","morph-genseq-pl1","m13_layout","WTe-1","morph-genseq-pl1_WTe-1","YOR202W","evolved_1",NA,"2A","D5","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3727","G03","morph-genseq-pl1","m13_layout","WTe-1","morph-genseq-pl1_WTe-1","YOR202W","evolved_1",NA,"2A","D5","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3728","G04","morph-genseq-pl1","m13_layout","WTe-1","morph-genseq-pl1_WTe-1","YOR202W","evolved_1",NA,"2A","D5","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3729","G05","morph-genseq-pl1","m13_layout","WTe-1","morph-genseq-pl1_WTe-1","YOR202W","evolved_1",NA,"2A","D5","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3730","G06","morph-genseq-pl1","m13_layout","WTe-1","morph-genseq-pl1_WTe-1","YOR202W","evolved_1",NA,"2A","D5","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3731","G07","morph-genseq-pl1","m13_layout","WTe-2","morph-genseq-pl1_WTe-2","YOR202W","evolved_2",NA,"2A","D3","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3732","G08","morph-genseq-pl1","m13_layout","WTe-2","morph-genseq-pl1_WTe-2","YOR202W","evolved_2",NA,"2A","D3","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3733","G09","morph-genseq-pl1","m13_layout","WTe-2","morph-genseq-pl1_WTe-2","YOR202W","evolved_2",NA,"2A","D3","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3734","G10","morph-genseq-pl1","m13_layout","WTe-2","morph-genseq-pl1_WTe-2","YOR202W","evolved_2",NA,"2A","D3","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3735","G11","morph-genseq-pl1","m13_layout","WTe-2","morph-genseq-pl1_WTe-2","YOR202W","evolved_2",NA,"2A","D3","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3736","G12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3737","H01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3738","H02","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3739","H03","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3740","H04","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3741","H05","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3742","H06","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3743","H07","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3744","H08","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3745","H09","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3746","H10","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3747","H11","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3748","H12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3749","A01","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3750","A02","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3751","A03","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3752","A04","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3753","A05","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3754","A06","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3755","A07","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3756","A08","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3757","A09","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3758","A10","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3759","A11","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3760","A12","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3761","B01","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3762","B02","morph-genseq-pl2","m13_layout","M1a","morph-genseq-pl2_M1a","YER083C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3763","B03","morph-genseq-pl2","m13_layout","M1a","morph-genseq-pl2_M1a","YER083C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3764","B04","morph-genseq-pl2","m13_layout","M1a","morph-genseq-pl2_M1a","YER083C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3765","B05","morph-genseq-pl2","m13_layout","M1a","morph-genseq-pl2_M1a","YER083C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3766","B06","morph-genseq-pl2","m13_layout","M1a","morph-genseq-pl2_M1a","YER083C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3767","B07","morph-genseq-pl2","m13_layout","M1e-1","morph-genseq-pl2_M1e-1","YER083C","evolved_1",NA,"1A","G2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3768","B08","morph-genseq-pl2","m13_layout","M1e-1","morph-genseq-pl2_M1e-1","YER083C","evolved_1",NA,"1A","G2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3769","B09","morph-genseq-pl2","m13_layout","M1e-1","morph-genseq-pl2_M1e-1","YER083C","evolved_1",NA,"1A","G2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3770","B10","morph-genseq-pl2","m13_layout","M1e-1","morph-genseq-pl2_M1e-1","YER083C","evolved_1",NA,"1A","G2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3771","B11","morph-genseq-pl2","m13_layout","M1e-1","morph-genseq-pl2_M1e-1","YER083C","evolved_1",NA,"1A","G2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3772","B12","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3773","C01","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3774","C02","morph-genseq-pl2","m13_layout","M1e-2","morph-genseq-pl2_M1e-2","YER083C","evolved_2",NA,"1C","C2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3775","C03","morph-genseq-pl2","m13_layout","M1e-2","morph-genseq-pl2_M1e-2","YER083C","evolved_2",NA,"1C","C2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3776","C04","morph-genseq-pl2","m13_layout","M1e-2","morph-genseq-pl2_M1e-2","YER083C","evolved_2",NA,"1C","C2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3777","C05","morph-genseq-pl2","m13_layout","M1e-2","morph-genseq-pl2_M1e-2","YER083C","evolved_2",NA,"1C","C2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3778","C06","morph-genseq-pl2","m13_layout","M1e-2","morph-genseq-pl2_M1e-2","YER083C","evolved_2",NA,"1C","C2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3779","C07","morph-genseq-pl2","m13_layout","M2a","morph-genseq-pl2_M2a","YGL070C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3780","C08","morph-genseq-pl2","m13_layout","M2a","morph-genseq-pl2_M2a","YGL070C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3781","C09","morph-genseq-pl2","m13_layout","M2a","morph-genseq-pl2_M2a","YGL070C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3782","C10","morph-genseq-pl2","m13_layout","M2a","morph-genseq-pl2_M2a","YGL070C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3783","C11","morph-genseq-pl2","m13_layout","M2a","morph-genseq-pl2_M2a","YGL070C","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3784","C12","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3785","D01","morph-genseq-pl2","m13_layout","BLANK","morph-genseq-pl2_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
"3786","D02","morph-genseq-pl2","m13_layout","M2e-1","morph-genseq-pl2_M2e-1","YGL070C","evolved_1",NA,"5B","E2","YPD","none","BY4741",NA,NA,"180420_morphology_GenseqPlate2_m13__2018-04-20T14_43_29-Measurement1",20170208,20180419,"epifluor",3,5,20180419,20180419,20180420,20180420,0,0,""
